0,0.525836,0.385895,0.720314,0.0334453,2.90974,87,0,0.629851,0.377708,0.976462,0.0606807,24.0903,397
1,0.840213,0.586625,1.13782,0.139844,3.35625,24,1,0.832272,0.586193,1.15161,0.137464,23.6438,172
2,0.399515,0.236007,0.738342,0.0165447,3.2593,197,2,0.588021,0.26222,0.979837,0.0498754,23.7407,476
3,0.321867,0.156956,0.679354,0.00933944,3.58635,384,3,0.547461,0.213086,0.986069,0.0413669,23.4137,566
4,0.255446,0.10974,0.61477,0.00521559,3.37448,647,4,0.494533,0.158681,0.989839,0.0335114,23.6255,705
5,0.201635,0.075382,0.760149,0.0028341,3.3499,1182,5,0.466254,0.143817,0.925955,0.0288416,23.6501,820
6,0.16225,0.0497878,0.563163,0.00166615,3.26566,1960,6,0.454432,0.070232,0.9408,0.0281213,23.7343,844
7,0.131845,0.0336133,0.509297,0.00102408,3.2832,3206,7,0.416327,0.0749768,0.887857,0.0232974,23.7168,1018
8,0.104822,0.0235518,0.508655,0.000601119,3.37528,5615,8,0.388176,0.0708181,0.909595,0.0202266,23.6247,1168
9,0.118205,0.0274374,0.510012,0.000879886,3.37964,3841,9,0.405391,0.0790137,0.812104,0.0206291,23.6204,1145
10,0.134527,0.0329694,0.520615,0.00113231,3.31766,2930,10,0.410344,0.090189,0.760723,0.0206652,23.6823,1146
11,0.154849,0.0344598,0.577731,0.00158278,3.31909,2097,11,0.421945,0.115753,0.865056,0.0209937,23.6809,1128
12,0.169748,0.0426232,0.559985,0.00197281,3.23343,1639,12,0.446518,0.14616,0.816934,0.0247054,23.7666,962
13,0.190047,0.0504135,0.691308,0.00276162,3.34156,1210,13,0.458699,0.148071,0.821797,0.0256044,23.6584,924
14,0.206773,0.0589728,0.543677,0.00298637,3.35071,1122,14,0.432335,0.193621,0.786367,0.0205111,23.6493,1153
15,0.219382,0.0645434,0.474051,0.00342691,3.31039,966,15,0.443238,0.179517,0.715403,0.0218943,23.6896,1082
16,0.234877,0.0646655,0.567378,0.00427014,3.47162,813,16,0.453544,0.200535,0.742117,0.0232724,23.5284,1011
17,0.246794,0.0752698,0.519604,0.00486791,3.45622,710,17,0.474783,0.209586,0.738596,0.0254527,23.5438,925
18,0.262643,0.0806336,0.568182,0.00594958,3.20682,539,18,0.490542,0.250535,0.765345,0.0281576,23.7932,845
19,0.291662,0.096894,0.619555,0.00781957,3.44843,441,19,0.503764,0.289586,0.743431,0.0303109,23.5516,777
20,0.315669,0.106342,0.706253,0.00970279,3.36687,347,20,0.526863,0.27145,0.860349,0.0347036,23.6331,681
21,0.310153,0.113128,0.666441,0.00841865,3.25802,387,21,0.503592,0.262583,0.761599,0.0300912,23.742,789
22,0.31474,0.117253,0.69582,0.00948704,3.3679,355,22,0.522206,0.293427,0.805996,0.0338084,23.6321,699
23,0.319482,0.121578,0.694139,0.00949892,3.37212,355,23,0.505163,0.263965,0.76539,0.0306061,23.6279,772
24,0.319792,0.121479,0.662351,0.00951587,3.44475,362,24,0.513446,0.296968,0.796422,0.0320044,23.5553,736
