0.288045,0.297955
0.268864,0.14338
0.267724,0.15131
0.139376,1.29203
0.136128,0.0173134
0.176821,0.985023
0.177955,0.968405
0.204479,0.089922
0.204019,0.268121
0.233794,0.207923
0.232527,0.2381
0.197366,0.524569
0.179078,0.447663
0.197624,0.508003
0.216373,0.214445
0.179029,0.441261
0.182245,0.0564057
0.180814,0.503395
0.19869,0.0854238
0.179601,0.0550223
0.163366,0.0879129
0.189743,0.232944
0.244273,0.1292
0.162903,0.549469
0.188704,0.206835
0.243133,0.129694
0.185817,0.351912
0.184799,0.349126
0.135255,0.349037
0.135255,0.0757547
0.134544,0.0747205
0.134544,0.353371
0.223983,0.289104
0.219073,0.215418
0.222937,0.140526
0.187807,0.0677507
0.24082,0.120034
0.24048,0.11899
0.185602,0.477641
0.232164,0.14738
0.228132,0.307257
0.108324,0.376229
0.14899,0.0896184
0.108435,0.125277
0.14849,0.0903957
0.106083,0.050387
0.105598,0.695712
0.23134,0.207556
0.229857,0.204467
0.135255,0.28831
0.135255,0.0783918
0.134544,0.291519
0.134544,0.291519
0.0932582,0.36679
0.0932582,0.113309
0.0928894,0.40052
0.0936055,0.114603
0.143399,0.489614
0.168872,0.238649
0.143176,0.530669
0.168867,0.117018
0.229857,0.179593
0.229486,0.178048
0.206881,0.236155
0.206881,0.236155
0.206881,0.179937
0.206881,0.104878
0.124052,0.113583
0.12418,0.273015
0.143399,0.218247
0.143399,0.218247
0.142832,0.111205
0.143176,0.11137
0.119593,0.310011
0.119278,0.392958
0.141864,0.207137
0.140544,0.212394
0.110424,0.280908
0.109915,0.0813663
0.0702397,0.0552308
0.0702397,0.473658
0.0698517,0.0556452
0.0698517,0.0556452
0.0702397,0.4521
0.0702397,0.0556043
0.0739562,0.277055
0.0739562,0.288803
0.0739562,0.137095
0.0739562,0.277055
0.19289,0.159315
0.108139,0.0774506
0.0735281,0.289505
0.0735281,0.277316
0.107048,0.311001
0.148775,0.28621
0.148383,0.223965
0.0687863,0.281907
0.0687863,0.296164
0.0684063,0.114968
0.0684063,0.114968
0.0684063,0.114968
0.0684063,0.282492
0.0687863,0.115223
0.0687863,0.115223
0.0687863,0.281907
0.0684063,0.282492
0.0684063,0.282492
0.0684063,0.282492
0.0687863,0.281907
0.0684063,0.282492
0.0684063,0.114968
0.110405,0.153724
0.110402,0.153951
0.0920021,0.450892
0.0920021,0.450892
0.0914695,0.469047
0.0914695,0.444847
0.0906854,0.456617
0.0906854,0.0571438
0.135854,0.139839
0.135399,0.105673
0.0750817,0.0488002
0.0750817,0.534675
0.0750817,0.0488002
0.0755189,0.0484887
0.0750817,0.531195
0.0750817,0.563606
0.0750817,0.0492166
0.0755189,0.0489069
0.0755189,0.571021
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.136306,0.172357
0.134355,0.173372
0.134355,0.092575
0.111885,0.0846291
0.111885,0.0846291
0.110284,0.191526
0.110284,0.191526
0.110284,0.19161
0.110284,0.191526
0.0918398,0.076213
0.0918398,0.208034
0.0918398,0.208034
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.0948801
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0931133,0.16951
0.0937511,0.166246
0.0937511,0.166246
0.0933804,0.166115
0.109824,0.4061
0.204824,0.547934
0.109821,0.405395
0.204366,0.556127
0.0937511,0.38485
0.182434,0.53747
0.121413,0.753969
0.117295,0.595169
0.117615,0.0969476
0.121272,0.774968
0.287157,0.268508
0.210907,0.146506
0.196961,0.393879
0.210876,0.296728
0.233195,0.235217
0.0735281,0.277316
0.08388,0.391892
0.0739562,0.288803
0.0855706,0.372878
0.0735281,0.289505
0.084346,0.378012
0.216748,0.215081
0.198593,0.335105
0.21204,0.299629
0.233126,0.158388
0.0931133,0.152245
0.180054,0.10317
0.288045,0.297955
0.268864,0.14338
0.267724,0.15131
0.139376,1.29203
0.136128,0.0173134
0.176821,0.985023
0.177955,0.968405
0.204479,0.089922
0.204019,0.268121
0.233794,0.207923
0.232527,0.2381
0.197366,0.524569
0.179078,0.447663
0.197624,0.508003
0.216373,0.214445
0.179029,0.441261
0.182245,0.0564057
0.180814,0.503395
0.19869,0.0854238
0.179601,0.0550223
0.163366,0.0879129
0.189743,0.232944
0.244273,0.1292
0.162903,0.549469
0.188704,0.206835
0.243133,0.129694
0.185817,0.351912
0.184799,0.349126
0.135255,0.349037
0.135255,0.0757547
0.134544,0.0747205
0.134544,0.353371
0.223983,0.289104
0.219073,0.215418
0.222937,0.140526
0.187807,0.0677507
0.24082,0.120034
0.24048,0.11899
0.185602,0.477641
0.232164,0.14738
0.228132,0.307257
0.108324,0.376229
0.14899,0.0896184
0.108435,0.125277
0.14849,0.0903957
0.106083,0.050387
0.105598,0.695712
0.23134,0.207556
0.229857,0.204467
0.135255,0.28831
0.135255,0.0783918
0.134544,0.291519
0.134544,0.291519
0.0932582,0.36679
0.0932582,0.113309
0.0928894,0.40052
0.0936055,0.114603
0.143399,0.489614
0.168872,0.238649
0.143176,0.530669
0.168867,0.117018
0.229857,0.179593
0.229486,0.178048
0.206881,0.236155
0.206881,0.236155
0.206881,0.179937
0.206881,0.104878
0.124052,0.113583
0.12418,0.273015
0.143399,0.218247
0.143399,0.218247
0.142832,0.111205
0.143176,0.11137
0.119593,0.310011
0.119278,0.392958
0.141864,0.207137
0.140544,0.212394
0.110424,0.280908
0.109915,0.0813663
0.0702397,0.0552308
0.0702397,0.473658
0.0698517,0.0556452
0.0698517,0.0556452
0.0702397,0.4521
0.0702397,0.0556043
0.0739562,0.277055
0.0739562,0.288803
0.0739562,0.137095
0.0739562,0.277055
0.19289,0.159315
0.108139,0.0774506
0.0735281,0.289505
0.0735281,0.277316
0.107048,0.311001
0.148775,0.28621
0.148383,0.223965
0.0687863,0.281907
0.0687863,0.296164
0.0684063,0.114968
0.0684063,0.114968
0.0684063,0.114968
0.0684063,0.282492
0.0687863,0.115223
0.0687863,0.115223
0.0687863,0.281907
0.0684063,0.282492
0.0684063,0.282492
0.0684063,0.282492
0.0687863,0.281907
0.0684063,0.282492
0.0684063,0.114968
0.110405,0.153724
0.110402,0.153951
0.0920021,0.450892
0.0920021,0.450892
0.0914695,0.469047
0.0914695,0.444847
0.0906854,0.456617
0.0906854,0.0571438
0.135854,0.139839
0.135399,0.105673
0.0750817,0.0488002
0.0750817,0.534675
0.0750817,0.0488002
0.0755189,0.0484887
0.0750817,0.531195
0.0750817,0.563606
0.0750817,0.0492166
0.0755189,0.0489069
0.0755189,0.571021
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.128059,0.123188
0.136306,0.172357
0.134355,0.173372
0.134355,0.092575
0.111885,0.0846291
0.111885,0.0846291
0.110284,0.191526
0.110284,0.191526
0.110284,0.19161
0.110284,0.191526
0.0918398,0.076213
0.0918398,0.208034
0.0918398,0.208034
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.0948801
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0880783,0.19995
0.0931133,0.16951
