0,0.0294709,6.17456e-06,0.99997,161950,7426750
1,0.0289167,5.87224e-06,0.999642,170232,8474401
2,0.0283465,5.545e-06,0.999951,180334,9272290
3,0.0277861,5.23274e-06,0.999825,191071,12944185
4,0.0272748,4.95391e-06,0.999888,201838,11758436
5,0.0267536,4.67735e-06,1.00016,213830,15605301
6,0.0262336,4.41141e-06,1.00038,226771,21113338
7,0.0257331,4.16756e-06,0.999964,239940,22257506
8,0.0252285,3.92712e-06,1.00041,254745,27730899
