0,0.0295976,6.17456e-06,0.99997,161950,8488831
1,0.0291879,5.95852e-06,1.00055,167920,8163081
2,0.0287816,5.72586e-06,0.999942,174636,12276272
3,0.0283835,5.49911e-06,0.999992,181846,12988770
4,0.0279887,5.2789e-06,1.00002,189437,10035736
5,0.0275721,5.05074e-06,1.00017,198024,14856923
6,0.0271549,4.82746e-06,1.00006,207161,16899902
7,0.0267297,4.60642e-06,0.999709,217025,19691702
8,0.0263435,4.41192e-06,0.999965,226651,26897478
