0.099,0.00035954
0.098,0.000659585
0.097,0.00106766
0.096,0.0013975
0.095,0.00170243
0.094,0.00188206
0.093,0.00224428
0.092,0.00248175
0.091,0.00271145
0.09,0.00279379
0.089,0.0029384
0.088,0.00312835
0.087,0.00327653
0.086,0.00339268
0.085,0.00363644
0.084,0.00373065
0.083,0.00377145
0.082,0.00377822
0.081,0.0037965
0.08,0.0039233
0.079,0.00399911
0.078,0.00409098
0.077,0.00408016
0.076,0.00401861
0.075,0.00403968
0.074,0.00401714
0.073,0.0039747
0.072,0.00403001
0.071,0.00391468
0.07,0.0039386
0.069,0.00390694
0.068,0.00391875
0.067,0.00384608
0.066,0.00379959
0.065,0.00373406
0.064,0.00372178
0.063,0.00367723
0.062,0.00353658
0.061,0.00349445
0.06,0.00338783
0.059,0.00329097
0.058,0.00321833
0.057,0.00315795
0.056,0.00307769
0.055,0.00300324
0.054,0.00287867
0.053,0.00281692
0.052,0.00269664
0.051,0.00261114
0.05,0.0025337
0.049,0.0024153
0.048,0.0023354
0.047,0.00222831
0.046,0.0021398
0.045,0.0020133
0.044,0.00191534
0.043,0.00181983
0.042,0.00173292
0.041,0.00164308
0.04,0.00155066
0.039,0.00147199
0.038,0.00137691
0.037,0.001297
0.036,0.00121967
0.035,0.00113893
0.034,0.00106514
0.033,0.000981442
0.032,0.00090471
0.031,0.000836359
0.03,0.000768111
0.029,0.000698828
0.028,0.000640547
0.027,0.000581087
0.026,0.000526095
0.025,0.00047497
0.024,0.000426087
0.023,0.000381231
0.022,0.000338048
0.021,0.00029833
0.02,0.000260729
0.019,0.000226643
0.018,0.000194883
0.017,0.000166512
0.016,0.000140405
0.015,0.000117454
0.014,9.68334e-05
0.013,7.86558e-05
0.012,6.2642e-05
0.011,4.89674e-05
0.01,3.72409e-05
0.009,2.74808e-05
0.008,1.95536e-05
