0,0.030361,0.0183603,0.0399689,0.03,0.03,6.17348e-06,2.74341,444387
1,0.0304626,0.017847,0.0427681,-1,-1,6.25862e-06,2.74407,438446
2,0.0305402,0.0177228,0.0442171,-1,-1,6.31471e-06,2.74448,434616
3,0.0305808,0.0178001,0.0444379,-1,-1,6.34446e-06,2.74377,432467
4,0.0306465,0.017537,0.0440903,-1,-1,6.3858e-06,2.74446,429775
5,0.0307134,0.0173992,0.0450462,-1,-1,6.42994e-06,2.74388,426735
6,0.0307766,0.0172375,0.0446766,-1,-1,6.47203e-06,2.74397,423974
7,0.0308285,0.0176883,0.0452787,-1,-1,6.50652e-06,2.74431,421778
8,0.030861,0.0180483,0.0458961,-1,-1,6.5279e-06,2.74397,420345
9,0.0309088,0.0176504,0.0451503,-1,-1,6.55846e-06,2.74424,418428
10,0.0309381,0.0175697,0.0464542,-1,-1,6.57948e-06,2.74397,417049
11,0.0309468,0.0175734,0.0479566,-1,-1,6.58582e-06,2.74361,416593
12,0.0309584,0.0172621,0.0462135,-1,-1,6.5935e-06,2.74399,416166
13,0.0309785,0.0176844,0.0454471,-1,-1,6.60851e-06,2.7438,415192
14,0.0309708,0.0176764,0.0454692,-1,-1,6.60496e-06,2.74377,415410
15,0.0309661,0.0174075,0.0458736,-1,-1,6.60366e-06,2.74425,415565
16,0.0309425,0.0173607,0.0467331,-1,-1,6.59013e-06,2.74339,416288
17,0.0309523,0.0176135,0.0468094,-1,-1,6.59851e-06,2.74342,415763
18,0.0309192,0.0176234,0.0476166,-1,-1,6.57855e-06,2.74406,417122
19,0.0308734,0.0175971,0.0472555,-1,-1,6.5518e-06,2.74412,418834
20,0.0308613,0.0161273,0.0461147,-1,-1,6.54588e-06,2.74414,419217
21,0.0308326,0.0167883,0.046975,-1,-1,6.52833e-06,2.74359,420259
22,0.030784,0.0167645,0.0466528,-1,-1,6.4976e-06,2.74381,422281
23,0.0307256,0.0166566,0.0459348,-1,-1,6.46124e-06,2.74415,424710
24,0.030698,0.0166582,0.0467702,-1,-1,6.44611e-06,2.74416,425708
