0,0.0303141,0.018332,0.0399071,0.03,0.03,6.17348e-06,2.74341,444387
1,0.0303706,0.0179639,0.0423044,-1,-1,6.23066e-06,2.74347,440317
2,0.0304058,0.0175979,0.0430576,-1,-1,6.26135e-06,2.74419,438275
3,0.0304319,0.0175585,0.0441073,-1,-1,6.28085e-06,2.74413,436904
4,0.0304512,0.0172537,0.0444742,-1,-1,6.29475e-06,2.74399,435918
5,0.0304827,0.0177614,0.0452497,-1,-1,6.31498e-06,2.74416,434548
6,0.0304804,0.0173476,0.0448262,-1,-1,6.31648e-06,2.74407,434431
7,0.0304769,0.0167419,0.0450382,-1,-1,6.31726e-06,2.74418,434394
8,0.0304675,0.017437,0.0447269,-1,-1,6.31348e-06,2.74407,434637
9,0.0304479,0.0169464,0.0449321,-1,-1,6.30151e-06,2.74406,435461
10,0.0304253,0.0164429,0.0459782,-1,-1,6.2874e-06,2.74382,436400
11,0.0303985,0.0173868,0.0451689,-1,-1,6.2741e-06,2.74405,437362
12,0.030363,0.0169761,0.0450134,-1,-1,6.25346e-06,2.74436,438855
13,0.030329,0.0171972,0.0455881,-1,-1,6.2318e-06,2.74447,440397
14,0.0302878,0.0168829,0.0442594,-1,-1,6.20783e-06,2.74378,441987
15,0.0302394,0.0165985,0.0458544,-1,-1,6.18003e-06,2.7446,444108
16,0.0301759,0.017191,0.0455129,-1,-1,6.14133e-06,2.74318,446675
17,0.0301185,0.0165296,0.0447701,-1,-1,6.10728e-06,2.74398,449297
18,0.0300503,0.0160637,0.0459759,-1,-1,6.06816e-06,2.74413,452217
19,0.0299738,0.017269,0.0453466,-1,-1,6.02212e-06,2.74346,455564
20,0.0298927,0.0160488,0.046022,-1,-1,5.97678e-06,2.74429,459158
21,0.0298116,0.0167532,0.044529,-1,-1,5.92905e-06,2.74421,462842
22,0.0297506,0.0154069,0.0445655,-1,-1,5.89342e-06,2.7444,465672
23,0.0296804,0.0162227,0.044267,-1,-1,5.85206e-06,2.74446,468974
24,0.0295782,0.0167282,0.0442383,-1,-1,5.79279e-06,2.74459,473794
25,0.0295019,0.0159609,0.0454839,-1,-1,5.74848e-06,2.74336,477232
26,0.0294116,0.0163134,0.0459927,-1,-1,5.69623e-06,2.74423,481762
27,0.0293115,0.00786797,0.0437707,-1,-1,5.63848e-06,2.7441,486674
28,0.029206,0.0154518,0.0445489,-1,-1,5.57847e-06,2.74401,491893
29,0.0291065,0.0162511,0.0444804,-1,-1,5.5231e-06,2.74374,496775
30,0.0290012,0.0114479,0.0432812,-1,-1,5.46297e-06,2.74382,502258
31,0.0289066,0.0153417,0.0459992,-1,-1,5.41076e-06,2.74396,507130
32,0.0288418,0.0156296,0.0439343,-1,-1,5.37449e-06,2.74448,510649
33,0.0287774,0.0158063,0.0445319,-1,-1,5.34064e-06,2.74383,513764
