511,6
512,4
513,3
514,4
515,2
516,3
517,7
518,5
519,6
520,4
521,5
522,3
523,4
524,4
525,5
526,6
527,2
528,6
529,5
530,4
531,5
532,1
533,5
534,4
535,0
536,6
537,6
538,2
539,5
540,4
541,4
542,5
543,7
544,4
545,5
546,3
547,3
548,4
549,2
550,4
551,4
552,4
553,3
554,4
555,4
556,3
557,6
558,3
559,3
560,2
561,4
562,4
563,4
564,5
565,5
566,2
567,3
568,2
569,4
570,4
571,2
572,5
573,5
574,4
575,5
576,6
577,4
578,4
579,4
580,4
581,6
582,1
583,6
584,5
585,4
586,5
587,5
588,4
589,5
590,3
591,6
592,5
593,1
594,2
595,2
596,2
597,1
598,2
599,2
600,2
601,2
602,0
603,0
604,1
605,6
606,4
607,7
608,5
609,6
610,5
611,6
612,5
613,4
614,6
615,2
616,4
617,3
618,5
619,3
620,3
621,5
622,5
623,1
624,4
625,5
626,1
627,3
628,3
629,4
630,5
631,1
632,4
633,6
634,5
635,9
636,5
637,3
638,7
639,4
640,2
641,4
642,3
643,6
644,5
645,4
646,4
647,5
648,1
649,5
650,3
651,6
652,6
653,1
654,6
655,4
656,5
657,5
658,5
659,1
660,5
661,3
662,3
663,6
664,3
665,4
666,1
667,5
668,4
669,6
670,0
671,5
672,2
673,4
674,3
675,6
676,3
677,4
678,3
679,4
680,7
681,1
682,7
683,3
684,4
685,3
686,5
687,4
688,3
689,3
690,6
691,3
692,2
693,6
694,4
695,5
696,4
697,5
698,4
699,3
700,4
701,5
702,5
703,2
704,5
705,5
706,2
707,3
708,6
709,4
710,6
711,3
712,4
713,7
714,1
715,2
716,0
717,3
718,2
719,2
720,2
721,1
722,2
723,3
724,2
725,1
726,5
727,4
728,5
729,5
730,5
731,6
732,3
733,6
734,5
735,4
736,2
737,3
738,1
739,4
740,1
741,3
742,4
743,4
744,4
745,0
746,6
747,2
748,5
749,2
750,3
751,3
752,3
753,4
754,3
755,4
756,5
757,4
758,2
759,5
760,5
761,4
762,6
763,4
764,3
765,6
766,6
767,5
768,5
769,1
770,4
771,4
772,2
773,5
774,4
775,5
776,3
777,3
778,5
779,3
780,2
781,7
782,4
783,3
784,5
785,3
786,2
787,4
788,3
789,2
790,3
791,2
792,6
793,2
794,6
795,2
796,5
797,4
798,5
799,5
800,4
801,2
802,3
803,4
804,2
805,4
806,4
807,3
808,5
809,4
810,2
811,4
812,4
813,2
814,6
815,4
816,5
817,3
818,2
819,2
820,3
821,3
822,2
823,3
824,2
825,4
826,3
827,4
828,5
829,6
830,4
831,3
832,6
833,7
834,7
835,1
836,2
837,2
838,1
839,2
840,2
841,2
842,3
843,1
844,1
845,1
846,1
847,7
848,6
849,5
850,3
851,6
852,4
853,7
854,7
855,6
856,5
857,2
858,6
859,2
860,3
861,4
862,5
863,0
864,6
865,5
866,3
867,1
868,4
869,7
870,6
871,3
872,1
873,4
874,3
875,6
876,3
877,4
878,2
879,4
880,5
881,2
882,4
883,3
884,5
885,5
886,5
887,5
888,6
889,2
890,1
891,5
892,2
893,4
894,4
895,2
896,5
897,2
898,4
899,5
900,4
901,2
902,5
903,3
904,5
905,3
906,6
907,4
908,3
909,3
910,4
911,6
912,0
913,4
914,4
915,4
916,6
917,5
918,4
919,4
920,3
921,3
922,4
923,2
924,6
925,1
926,5
927,4
928,2
929,4
930,3
931,3
932,5
933,3
934,3
935,8
936,3
937,5
938,5
939,4
940,5
941,3
942,5
943,3
944,3
945,2
946,3
947,5
948,4
949,5
950,2
951,4
952,4
953,4
954,4
955,4
956,2
957,2
958,0
959,2
960,1
961,3
962,2
963,2
964,3
965,3
966,2
967,1
968,6
969,5
970,7
971,8
972,5
973,6
974,5
975,4
976,4
977,5
978,2
979,7
980,2
981,5
982,1
983,4
984,4
985,2
986,3
987,4
988,5
989,0
990,6
991,5
992,4
993,3
994,6
995,3
996,4
997,6
998,3
999,2
1000,3
1001,6
1002,4
1003,3
1004,5
1005,3
1006,4
1007,5
1008,4
1009,3
1010,5
1011,1
1012,5
1013,5
1014,2
1015,3
1016,5
1017,4
1018,3
1019,4
1020,3
1021,5
1022,2
1023,7
1024,3
1025,5
1026,5
1027,3
1028,3
1029,4
1030,5
1031,5
1032,6
1033,1
1034,4
1035,2
1036,5
1037,4
1038,2
1039,3
1040,1
1041,3
1042,4
1043,5
1044,1
1045,4
1046,4
1047,5
1048,4
1049,5
1050,6
1051,4
1052,4
1053,6
1054,5
1055,1
1056,4
1057,4
1058,1
1059,6
1060,4
1061,5
1062,5
1063,6
1064,5
1065,4
1066,1
1067,4
1068,3
1069,5
1070,5
1071,4
1072,6
1073,3
1074,4
1075,3
1076,5
1077,2
1078,2
1079,2
1080,2
1081,2
1082,2
1083,2
1084,2
1085,1
1086,2
1087,2
1088,1
1089,6
1090,7
1091,6
1092,5
1093,5
1094,7
1095,5
1096,5
1097,4
1098,9
1099,2
1100,6
1101,5
1102,3
1103,6
1104,4
1105,6
1106,5
1107,3
1108,3
1109,6
1110,2
1111,4
1112,5
1113,4
1114,6
1115,4
1116,1
1117,4
1118,3
1119,3
1120,4
1121,3
1122,6
1123,7
1124,5
1125,2
1126,4
1127,6
1128,1
1129,6
1130,6
1131,4
1132,0
1133,5
1134,4
1135,3
1136,6
1137,6
1138,5
1139,5
1140,3
1141,5
1142,5
1143,2
1144,5
1145,3
1146,4
1147,3
1148,5
1149,3
1150,4
1151,2
1152,4
1153,6
1154,2
1155,5
1156,5
1157,5
1158,4
1159,5
1160,5
1161,5
1162,3
1163,4
1164,3
1165,1
1166,4
1167,6
1168,4
1169,4
1170,3
1171,4
1172,3
1173,5
1174,3
1175,6
1176,1
1177,5
1178,4
1179,4
1180,4
1181,2
1182,5
1183,5
1184,5
1185,6
1186,8
1187,1
1188,9
1189,6
1190,3
1191,5
1192,5
1193,5
1194,5
1195,4
1196,7
1197,8
1198,2
1199,2
1200,2
1201,1
1202,2
1203,1
1204,1
1205,2
1206,2
1207,1
1208,2
1209,1
1210,2
1211,2
1212,2
1213,2
1214,2
1215,2
1216,2
1217,2
1218,2
1219,2
1220,1
1221,2
1222,1
1223,5
1224,2
1225,3
1226,1
1227,3
1228,3
1229,3
1230,2
1231,1
1232,3
1233,0
1234,3
1235,0
1236,3
1237,4
1238,3
1239,3
1240,2
1241,1
1242,1
1243,1
1244,1
1245,2
1246,3
1247,2
1248,2
1249,2
1250,2
1251,0
1252,1
1253,1
1254,2
1255,2
1256,0
1257,1
1258,2
1259,2
1260,1
1261,2
1262,2
1263,1
1264,1
1265,2
1266,2
1267,2
1268,2
1269,2
1270,2
1271,2
1272,2
1273,2
1274,1
1275,1
1276,2
1277,0
1278,2
1279,2
1280,2
1281,2
1282,2
1283,2
1284,2
1285,2
1286,1
1287,2
1288,0
1289,0
1290,3
1291,2
1292,2
1293,3
1294,3
1295,2
1296,2
1297,1
1298,2
1299,1
1300,2
1301,1
1302,3
1303,2
1304,2
1305,1
1306,2
1307,1
1308,1
1309,2
1310,2
1311,2
1312,2
1313,1
1314,1
1315,2
1316,2
1317,2
1318,3
1319,1
1320,1
1321,1
1322,1
1323,1
1324,1
1325,1
1326,1
1327,1
1328,1
1329,1
1330,0
