0,0.0100647,0.00614873,0.0132787,2.25346e-07,0.124991,554663,0,0.0100664,0.0059875,0.0133719,2.2545e-07,0.875009,3.88116e+06
1,0.0100506,0.00532055,0.0143849,2.25574e-07,0.125005,554163,1,0.010031,0.00497935,0.0147669,2.24666e-07,0.874995,3.89465e+06
2,0.0100366,0.0043377,0.0144745,2.25306e-07,0.12499,554757,2,0.0100028,0.00388514,0.0146614,2.23746e-07,0.87501,3.91072e+06
3,0.0100134,0.00364642,0.0146361,2.24386e-07,0.124997,557063,3,0.00997782,0.00325843,0.0154647,2.22678e-07,0.875003,3.92946e+06
4,0.00998398,0.00323968,0.0146221,2.2302e-07,0.124998,560476,4,0.00991139,0.00262934,0.0155734,2.19558e-07,0.875002,3.9853e+06
5,0.00995024,0.00300742,0.0154529,2.21496e-07,0.124998,564335,5,0.00987223,0.00247117,0.0151031,2.17836e-07,0.875002,4.0168e+06
6,0.00991417,0.00279563,0.0147868,2.19835e-07,0.124986,568544,6,0.00974577,0.00191479,0.0151756,2.1216e-07,0.875014,4.12431e+06
7,0.00986465,0.0027022,0.0151099,2.1745e-07,0.125027,574967,7,0.00961451,0.00163392,0.0152773,2.06355e-07,0.874973,4.24014e+06
8,0.0098122,0.00257369,0.0153175,2.15045e-07,0.125004,581290,8,0.00954576,0.0016911,0.0153518,2.03292e-07,0.874996,4.30413e+06
9,0.00975186,0.00245821,0.0155647,2.12122e-07,0.124991,589244,9,0.00939729,0.00137401,0.0156584,1.96947e-07,0.875009,4.44286e+06
10,0.00968578,0.0023055,0.015579,2.09136e-07,0.124996,597677,10,0.00926684,0.00163249,0.0158353,1.913e-07,0.875004,4.57398e+06
11,0.00960727,0.00225052,0.0149052,2.05444e-07,0.124998,608430,11,0.00909216,0.0014074,0.0153592,1.84233e-07,0.875002,4.74943e+06
12,0.00952578,0.00217155,0.0151364,2.01784e-07,0.124985,619402,12,0.00886042,0.00111068,0.0154093,1.75333e-07,0.875015,4.99058e+06
13,0.00943797,0.00204528,0.0152229,1.97726e-07,0.124991,632142,13,0.00867588,0.00145187,0.0156872,1.67953e-07,0.875009,5.20986e+06
