31,0.0170013,0.00325637,0.0565662,2.07189e-06,0.125016,60339,31,0.0141087,0.00195446,0.0605682,1.27393e-06,0.874984,686838
32,0.0164238,0.00286029,0.0576675,1.89441e-06,0.125162,66069,32,0.013709,0.00172077,0.0623867,1.18156e-06,0.874838,740411
33,0.0159219,0.0026953,0.0539304,1.74726e-06,0.12506,71575,33,0.0133493,0.00191748,0.0580422,1.10018e-06,0.87494,795267
34,0.0154019,0.00288554,0.0599848,1.59961e-06,0.124946,78110,34,0.0129854,0.00175762,0.0612521,1.02203e-06,0.875054,856190
35,0.0149437,0.00279053,0.0510917,1.48464e-06,0.125076,84247,35,0.0126521,0.00177517,0.0610253,9.53972e-07,0.874924,917138
36,0.0145157,0.00261154,0.051605,1.37409e-06,0.124891,90890,36,0.0123344,0.00171308,0.059169,8.92027e-07,0.875109,981034
37,0.0140686,0.00260207,0.0526912,1.26598e-06,0.125142,98850,37,0.012036,0.00155044,0.0563963,8.34831e-07,0.874858,1.04795e+06
38,0.0136638,0.00240428,0.0492869,1.16805e-06,0.125111,107111,38,0.0117374,0.00160263,0.0586023,7.80847e-07,0.874889,1.12044e+06
39,0.0132747,0.00234501,0.0498468,1.08038e-06,0.125053,115749,39,0.0114506,0.00157508,0.0582798,7.31058e-07,0.874947,1.19682e+06
40,0.0129054,0.00227592,0.052269,1.00143e-06,0.125029,124851,40,0.0109935,0.00130715,0.0573289,6.67703e-07,0.874971,1.31042e+06
41,0.0125499,0.00215586,0.0480518,9.26074e-07,0.124984,134961,41,0.0106708,0.00136114,0.0549355,6.19409e-07,0.875016,1.41266e+06
42,0.0122068,0.00207065,0.0491402,8.60931e-07,0.125083,145288,42,0.0102609,0.00111066,0.0548122,5.6223e-07,0.874917,1.55616e+06
43,0.0118834,0.00205656,0.0471761,7.95934e-07,0.124864,156877,43,0.00998093,0.00137581,0.0547657,5.24038e-07,0.875136,1.66999e+06
44,0.0115571,0.00202932,0.0472539,7.38067e-07,0.124921,169254,44,0.00971835,0.00120811,0.0547135,4.87999e-07,0.875079,1.7932e+06
45,0.0112574,0.00201262,0.0454907,6.89057e-07,0.125105,181560,45,0.00928217,0.00106945,0.053126,4.37074e-07,0.874895,2.00171e+06
46,0.0109487,0.0018705,0.0422726,6.39115e-07,0.124995,195575,46,0.00903905,0.00123989,0.0526795,4.07457e-07,0.875005,2.14748e+06
47,0.0106416,0.00178653,0.0437931,5.93599e-07,0.125094,210739,47,0.00881945,0.00121571,0.0519015,3.81718e-07,0.874906,2.29202e+06
48,0.0103582,0.00159765,0.0421654,5.53046e-07,0.125059,226127,48,0.00856146,0.00105119,0.0512343,3.52385e-07,0.874941,2.48292e+06
49,0.0101007,0.00163485,0.0416731,5.14905e-07,0.124942,242650,49,0.00835871,0.00117805,0.0499817,3.30583e-07,0.875058,2.64702e+06
50,0.00984603,0.00156829,0.0403758,4.7959e-07,0.12501,260660,50,0.00816031,0.0010582,0.0479663,3.0981e-07,0.87499,2.82428e+06
51,0.00960109,0.00158016,0.0394195,4.48215e-07,0.124998,278879,51,0.0079259,0.000965957,0.0465355,2.8682e-07,0.875002,3.0507e+06
52,0.00936158,0.0014946,0.041098,4.18671e-07,0.124995,298553,52,0.00771282,0.00104953,0.0461897,2.6665e-07,0.875005,3.28147e+06
53,0.00913429,0.00140995,0.0389234,3.91614e-07,0.124973,319123,53,0.00748011,0.00102492,0.0459917,2.46357e-07,0.875027,3.55186e+06
54,0.00891279,0.00137001,0.0391914,3.66272e-07,0.124951,341142,54,0.00718591,0.00084036,0.0456119,2.23704e-07,0.875049,3.91164e+06
55,0.00869781,0.00124508,0.0381803,3.4256e-07,0.124846,364451,55,0.0070209,0.000903822,0.0458919,2.10015e-07,0.875154,4.1671e+06
56,0.00847887,0.00130577,0.0369966,3.19565e-07,0.124945,390984,56,0.00686712,0.000914905,0.0453827,1.97551e-07,0.875055,4.42952e+06
57,0.00827976,0.00124751,0.0355202,2.99822e-07,0.124993,416890,57,0.00669362,0.00092717,0.043661,1.84528e-07,0.875007,4.74187e+06
58,0.00807985,0.00120688,0.0346725,2.80686e-07,0.124956,445180,58,0.00655702,0.000868586,0.0423948,1.74186e-07,0.875044,5.02362e+06
59,0.00787431,0.0011394,0.0350776,2.62438e-07,0.125032,476425,59,0.0064328,0.000849922,0.0420651,1.65083e-07,0.874968,5.30016e+06
