0,0.0297534,238550756
1,0.0295191,234620249
2,0.0292727,229214105
3,0.029033,237068476
4,0.0288016,241347731
5,0.0285619,249435193
6,0.0283148,258444266
7,0.028074,259648366
8,0.0278586,269710358
9,0.0276153,278325293
10,0.0273817,290674583
11,0.0271199,291398458
12,0.0268899,320813686
13,0.0266788,312068986
14,0.0264438,319642334
15,0.026204,314210117
16,0.0259958,340900007
17,0.0257617,349088734
18,0.0255288,360477803
19,0.0253066,374056167
20,0.0251014,385932693
21,0.024887,430554141
22,0.0246655,409287565
23,0.024444,408592414
24,0.0242476,422438807
25,0.0240377,437248950
26,0.0238312,445286966
27,0.0236155,465532617
28,0.023408,472393950
29,0.0231893,491016466
30,0.022986,506860136
31,0.0227976,520085435
32,0.0226065,539910285
33,0.0224192,558527339
34,0.0222287,563611038
35,0.0220336,586090201
36,0.0218289,598304480
37,0.021655,630316235
38,0.0214731,640669426
39,0.0212825,656222912
40,0.0210989,670483221
41,0.0209221,697715142
42,0.0207332,718356452
43,0.0205439,745600208
44,0.0203569,732113235
45,0.020176,730364105
46,0.0199921,758921234
47,0.0198177,784064530
48,0.0196538,804897865
49,0.0194705,829738540
50,0.0192938,859928992
51,0.0191226,888317156
52,0.0189469,923929834
53,0.0187841,954023871
54,0.0186228,985545154
55,0.0184496,1017176673
56,0.0182818,1075615574
57,0.0181159,1088317900
58,0.0179521,1128006448
59,0.0177834,1169535522
60,0.0176256,1211709942
61,0.0174589,1497518588
62,0.0172973,1667111649
